Date,Close
2026-06-15,3296.05
2026-06-16,3313.43
2026-06-17,3386.69
2026-06-18,3418.25
2026-06-19,3451.93
2026-06-22,3470.53
2026-06-23,3447.25
2026-06-24,3455.12
2026-06-25,3422.04
2026-06-29,3430.1
2026-06-30,3464.63
2026-07-01,3518.91
2026-07-02,3536.7
2026-07-03,3530.26
2026-07-06,3550.54
2026-07-07,3546.44
2026-07-08,3504.59
2026-07-09,3553.82
2026-07-10,3565.96
2026-07-13,3531.46
2026-07-14,3500.71
2026-07-15,3538.9
2026-07-16,3501.6
2026-07-17,3487.04
2026-07-20,3500.38
2026-07-21,3506.29
2026-07-22,3477.96
2026-07-23,3468.11
2026-07-24,3436.36
2026-07-27,3524.59
2026-07-28,3549.0
2026-07-29,3592.41
2026-07-30,3598.53
2026-07-31,3565.75
2026-08-03,3654.5
2026-08-04,3668.53
2026-08-05,3664.89
2026-08-06,3666.3
2026-08-07,3642.09
2026-08-10,3644.36
2026-08-11,3677.82
2026-08-12,3652.9
2026-08-13,3672.19
2026-08-14,3665.92
2026-08-17,3659.28
2026-08-18,3641.97
2026-08-19,3658.37
2026-08-20,3705.25
2026-08-21,3702.67
2026-08-24,3712.25
2026-08-25,3732.01
2026-08-26,3701.62
2026-08-27,3690.49
2026-08-28,3675.18
2026-08-31,3699.0
2026-09-01,3667.48
2026-09-02,3658.69
2026-09-03,3645.88
2026-09-04,3647.57
2026-09-07,3626.82
2026-09-08,3629.1
2026-09-09,3628.82
2026-09-10,3617.95
2026-09-11,3616.94
2026-09-15,3558.09
2026-09-16,3558.73
2026-09-17,3591.0
2026-09-18,3642.33
2026-09-21,3673.34
