Date,Close
2026-06-15,1911.03
2026-06-16,1908.59
2026-06-17,1930.88
2026-06-18,1978.69
2026-06-19,1986.07
2026-06-22,1998.84
2026-06-23,1983.75
2026-06-24,1963.55
2026-06-25,1939.14
2026-06-29,1935.44
2026-06-30,1925.66
2026-07-01,1935.1
2026-07-02,1938.28
2026-07-03,1930.5
2026-07-06,1926.24
2026-07-07,1952.72
2026-07-08,1914.79
2026-07-09,1932.57
2026-07-10,1977.02
2026-07-13,1973.47
2026-07-14,1947.37
2026-07-15,1974.38
2026-07-16,1919.52
2026-07-17,1899.01
2026-07-20,1900.75
2026-07-21,1901.6
2026-07-22,1876.73
2026-07-23,1886.58
2026-07-24,1895.16
2026-07-27,1901.75
2026-07-28,1906.99
2026-07-29,1906.71
2026-07-30,1894.09
2026-07-31,1894.54
2026-08-03,1925.25
2026-08-04,1886.96
2026-08-05,1902.12
2026-08-06,1882.25
2026-08-07,1871.56
2026-08-10,1874.49
2026-08-11,1870.06
2026-08-12,1874.1
2026-08-13,1865.85
2026-08-14,1866.45
2026-08-17,1874.68
2026-08-18,1870.13
2026-08-19,1862.36
2026-08-20,1874.37
2026-08-21,1891.19
2026-08-24,1878.64
2026-08-25,1876.91
2026-08-26,1880.54
2026-08-27,1870.48
2026-08-28,1862.85
2026-08-31,1857.31
2026-09-01,1838.46
2026-09-02,1820.64
2026-09-03,1827.55
2026-09-04,1854.47
2026-09-07,1821.55
